ID,Site,num_inoculated_wells,positive_well_med,positive_well_95pc_low,positive_well_95pc_high,taxon_positive_med,taxon_positive_95pc_low,taxon_positive_95pc_high,pure_well_med,pure_well_95pc_low,pure_well_95pc_high,taxon_pure_med,taxon_pure_95pc_low,taxon_pure_95pc_high
3526,CJ3,460,398.0,383.0,411.04999999999995,0.0,0.0,1.0,124.0,107.0,144.0,0.0,0.0,0.0
3526,FWC,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,107.0,142.0,0.0,0.0,0.0
3526,FWC2,460,398.0,381.95000000000005,412.04999999999995,0.0,0.0,0.0,124.0,105.0,143.0,0.0,0.0,0.0
3526,FWC3,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,105.0,144.0,0.0,0.0,0.0
3526,JLB,460,395.0,381.0,409.0,0.0,0.0,0.0,127.0,109.0,147.0,0.0,0.0,0.0
3526,JLB2c,460,397.0,384.0,412.0,0.0,0.0,0.0,124.0,105.0,144.0,0.0,0.0,0.0
3526,JLB3,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,105.0,144.0,0.0,0.0,0.0
3526,LKB,460,398.0,383.95,412.0,0.0,0.0,0.0,125.0,107.0,144.0,0.0,0.0,0.0
3526,LKB2,460,398.0,384.0,412.0,0.0,0.0,0.0,124.0,106.0,145.0,0.0,0.0,0.0
3526,LKB3,460,398.0,382.0,412.0,0.0,0.0,0.0,125.0,107.0,143.04999999999995,0.0,0.0,0.0
3526,Tbon2,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,105.95,142.0,0.0,0.0,0.0
3526,Tbon3,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,107.0,143.0,0.0,0.0,0.0
7279,ARD2c,460,398.0,383.0,412.0,0.0,0.0,3.0,124.0,107.0,143.0,0.0,0.0,1.0
7279,ARD3,460,397.0,383.0,411.0,0.0,0.0,0.0,125.0,106.0,144.04999999999995,0.0,0.0,0.0
7279,CJ,460,330.0,313.0,351.0,0.0,0.0,0.0,164.0,143.95,185.04999999999995,0.0,0.0,0.0
7279,CJ2,460,398.0,383.0,413.0,0.0,0.0,0.0,125.0,106.0,142.0,0.0,0.0,0.0
7279,CJ3,460,397.0,382.95000000000005,412.0,0.0,0.0,0.0,124.0,107.0,144.0,0.0,0.0,0.0
7279,FWC,460,398.0,383.95,411.04999999999995,1.0,0.0,4.0,125.0,106.0,146.0,0.0,0.0,1.0
7279,FWC2,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0
7279,FWC3,460,398.0,383.95,411.0,0.0,0.0,1.0,125.0,106.0,143.04999999999995,0.0,0.0,0.0
7279,JLB,460,395.0,382.0,410.0,0.0,0.0,0.0,128.0,109.0,146.04999999999995,0.0,0.0,0.0
7279,JLB2c,460,398.0,384.95,412.0,0.0,0.0,1.0,125.0,107.0,144.0,0.0,0.0,0.0
7279,JLB3,460,398.0,384.0,413.0,0.0,0.0,1.0,125.0,106.0,145.0,0.0,0.0,0.0
7279,LKB,460,398.0,381.0,413.04999999999995,0.0,0.0,0.0,125.0,106.0,144.04999999999995,0.0,0.0,0.0
7279,LKB2,460,397.0,383.0,411.0,0.0,0.0,0.0,124.0,104.95,143.0,0.0,0.0,0.0
7279,LKB3,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,105.0,144.0,0.0,0.0,0.0
7279,Tbon2,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,105.0,144.0,0.0,0.0,0.0
7279,Tbon3,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.95,144.0,0.0,0.0,0.0
5504,ARD2c,460,398.0,383.0,411.0,0.0,0.0,0.0,125.0,107.0,142.0,0.0,0.0,0.0
5504,ARD3,460,398.0,382.95000000000005,412.0,0.0,0.0,0.0,124.0,107.0,144.04999999999995,0.0,0.0,0.0
5504,CJ,460,332.0,311.0,350.0,0.0,0.0,1.0,164.0,144.0,184.0,0.0,0.0,0.0
5504,CJ2,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0
5504,CJ3,460,398.0,383.0,413.0,1.0,0.0,3.0,125.0,105.0,144.0,0.0,0.0,1.0
5504,FWC,460,398.0,383.95,412.0,0.0,0.0,0.0,125.0,106.0,143.04999999999995,0.0,0.0,0.0
5504,FWC2,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,107.0,143.0,0.0,0.0,0.0
5504,FWC3,460,397.0,383.0,411.0,0.0,0.0,3.0,124.0,105.95,143.0,0.0,0.0,1.0
5504,JLB,460,395.0,379.0,409.0,0.0,0.0,0.0,126.0,109.0,146.0,0.0,0.0,0.0
5504,JLB2c,460,397.0,383.0,412.0,0.0,0.0,0.0,124.0,105.95,144.0,0.0,0.0,0.0
5504,JLB3,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,107.0,143.0,0.0,0.0,0.0
5504,LKB,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,142.0,0.0,0.0,0.0
5504,LKB2,460,397.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0
5504,LKB3,460,398.0,383.95,411.0,0.0,0.0,0.0,125.0,104.95,144.0,0.0,0.0,0.0
5504,Tbon2,460,398.0,383.0,411.0,0.0,0.0,1.0,124.0,105.0,144.0,0.0,0.0,0.0
5504,Tbon3,460,398.0,383.0,411.0,0.0,0.0,1.0,125.0,106.0,142.04999999999995,0.0,0.0,1.0
7518,ARD2c,460,398.0,383.0,413.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0
7518,ARD3,460,398.0,384.0,412.0,0.0,0.0,0.0,125.0,106.95,143.0,0.0,0.0,0.0
7518,CJ,460,332.0,312.0,349.0,2.0,0.0,5.0,164.0,143.0,184.0,0.0,0.0,3.0
7518,CJ2,460,398.0,383.0,411.0,7.0,2.0,13.0,125.0,106.0,143.04999999999995,1.0,0.0,3.0
7518,CJ3,460,397.0,382.0,411.0,3.0,0.0,7.0,124.0,106.0,145.0,0.0,0.0,2.0
7518,FWC,460,397.0,384.0,412.0,0.0,0.0,2.0,124.0,106.0,144.04999999999995,0.0,0.0,1.0
7518,FWC2,460,398.0,383.0,412.0,3.0,0.0,7.0,124.0,106.0,144.0,0.0,0.0,2.0
7518,FWC3,460,397.0,381.95000000000005,411.0,3.0,0.0,7.0,124.0,107.0,143.0,0.0,0.0,2.0
7518,JLB,460,396.0,380.95,409.0,1.0,0.0,3.0,127.0,109.0,146.04999999999995,0.0,0.0,1.0
7518,JLB2c,460,398.0,383.0,412.0,3.0,0.0,8.0,125.0,107.0,143.0,0.0,0.0,2.0
7518,JLB3,460,398.0,383.0,413.0,24.0,15.0,34.0,125.0,105.95,143.0,3.0,0.0,8.0
7518,LKB,460,398.0,382.95000000000005,412.0,0.0,0.0,0.0,125.0,105.95,144.0,0.0,0.0,0.0
7518,LKB2,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,142.0,0.0,0.0,0.0
7518,LKB3,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,105.0,142.0,0.0,0.0,0.0
7518,Tbon2,460,398.0,383.0,412.0,5.0,1.0,9.0,125.0,105.95,144.0,1.0,0.0,2.0499999999999545
7518,Tbon3,460,397.0,384.0,412.0,5.0,1.0,10.0,124.0,106.0,144.0,1.0,0.0,2.0
1285,ARD2c,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0
1285,ARD3,460,398.0,382.0,412.0,0.0,0.0,0.0,124.0,105.0,143.0,0.0,0.0,0.0
1285,CJ,460,331.0,311.0,349.0,0.0,0.0,0.0,164.0,143.0,185.0,0.0,0.0,0.0
1285,CJ2,460,398.0,384.0,413.0,0.0,0.0,2.0,124.0,106.95,144.0,0.0,0.0,1.0
1285,CJ3,460,398.0,383.0,411.0,0.0,0.0,1.0,124.0,105.0,143.04999999999995,0.0,0.0,0.0
1285,FWC,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.95,143.0,0.0,0.0,0.0
1285,FWC2,460,398.0,382.0,411.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0
1285,FWC3,460,399.0,385.0,412.0,0.0,0.0,0.0,124.0,106.95,144.04999999999995,0.0,0.0,0.0
1285,JLB,460,395.0,379.0,408.0,2.0,0.0,6.0,126.0,107.95,145.0,0.0,0.0,2.0
1285,JLB2c,460,398.0,382.0,411.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
1285,JLB3,460,398.0,383.0,413.0,3.0,0.0,7.0,124.0,107.0,144.0,0.0,0.0,2.0
1285,LKB,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0
1285,LKB2,460,397.0,383.0,412.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0
1285,LKB3,460,398.0,383.0,411.0,0.0,0.0,0.0,125.0,106.95,145.0,0.0,0.0,0.0
1285,Tbon2,460,398.0,383.95,412.0,0.0,0.0,0.0,125.0,105.0,142.0,0.0,0.0,0.0
1285,Tbon3,460,398.0,384.0,412.0,0.0,0.0,0.0,124.0,106.0,142.04999999999995,0.0,0.0,0.0
3488,ARD2c,460,398.0,381.95000000000005,412.0,0.0,0.0,0.0,124.0,106.0,142.0,0.0,0.0,0.0
3488,ARD3,460,398.0,384.0,412.0,0.0,0.0,0.0,125.0,107.95,143.0,0.0,0.0,0.0
3488,CJ,460,331.0,312.0,349.0,0.0,0.0,0.0,164.0,143.0,185.0,0.0,0.0,0.0
3488,CJ2,460,398.0,384.0,412.0,0.0,0.0,2.0,125.0,106.0,144.0,0.0,0.0,1.0
3488,CJ3,460,398.0,383.0,413.0,0.0,0.0,1.0,124.0,106.0,142.0,0.0,0.0,0.0
3488,FWC,460,398.0,383.0,411.0,0.0,0.0,1.0,125.0,106.0,144.04999999999995,0.0,0.0,0.0
3488,FWC2,460,399.0,384.0,412.0,0.0,0.0,0.0,124.0,107.0,142.0,0.0,0.0,0.0
3488,FWC3,460,398.0,383.95,412.0,0.0,0.0,0.0,125.0,106.95,145.0,0.0,0.0,0.0
3488,JLB,460,396.0,380.95,409.0,0.0,0.0,0.0,127.0,107.95,146.0,0.0,0.0,0.0
3488,JLB2c,460,398.0,383.0,412.0,3.0,0.0,6.0,125.0,106.0,144.0,0.0,0.0,2.0
3488,JLB3,460,398.0,384.0,411.04999999999995,4.0,1.0,8.0,125.0,106.0,142.0,0.0,0.0,2.0
3488,LKB,460,398.0,384.0,412.0,0.0,0.0,0.0,125.0,106.0,142.04999999999995,0.0,0.0,0.0
3488,LKB2,460,397.0,382.95000000000005,411.0,0.0,0.0,0.0,125.0,106.0,143.04999999999995,0.0,0.0,0.0
3488,LKB3,460,398.0,383.0,413.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0
3488,Tbon2,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0
3488,Tbon3,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,145.0,0.0,0.0,0.0
2234,ARD2c,460,398.0,382.0,411.0,0.0,0.0,1.0,124.0,105.0,141.0,0.0,0.0,1.0
2234,ARD3,460,398.0,384.0,412.0,2.0,0.0,5.0,124.0,106.0,143.0,0.0,0.0,2.0
2234,CJ,460,331.0,312.0,349.04999999999995,0.0,0.0,1.0,164.0,143.0,184.0,0.0,0.0,1.0
2234,CJ2,460,398.0,383.0,412.0,2.0,0.0,5.0,125.0,107.0,144.0,0.0,0.0,2.0
2234,CJ3,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.95,143.0,0.0,0.0,0.0
2234,FWC,460,398.0,383.0,411.0,4.0,1.0,9.0,124.0,106.95,143.0,0.0,0.0,2.0
2234,FWC2,460,398.0,382.0,412.0,1.0,0.0,3.0,125.0,107.0,143.0,0.0,0.0,1.0
2234,FWC3,460,398.0,383.0,411.0,2.0,0.0,4.0,125.0,105.0,144.0,0.0,0.0,1.0
2234,JLB,460,395.0,380.0,410.0,0.0,0.0,2.0,128.0,109.0,147.04999999999995,0.0,0.0,1.0
2234,JLB2c,460,398.0,383.0,412.0,10.0,4.0,16.0,124.0,106.0,143.0,1.0,0.0,4.0
2234,JLB3,460,398.0,383.95,412.0,6.0,2.0,12.0,125.0,107.0,144.0,1.0,0.0,3.0
2234,LKB,460,397.0,383.0,412.0,3.0,0.0,7.0,124.0,108.0,145.0,0.0,0.0,2.0
2234,LKB2,460,398.0,382.0,412.0,6.0,2.0,11.0,124.0,106.0,143.0,1.0,0.0,3.0
2234,LKB3,460,397.0,383.0,411.04999999999995,3.0,0.0,6.0,124.0,107.0,142.0,0.0,0.0,2.0
2234,Tbon2,460,398.0,383.0,413.0,2.0,0.0,6.0,125.0,106.0,143.04999999999995,0.0,0.0,2.0
2234,Tbon3,460,397.0,384.0,412.0,1.0,0.0,4.0,125.0,107.0,143.0,0.0,0.0,1.0
6379,ARD2c,460,398.0,383.0,411.0,0.0,0.0,0.0,125.0,107.0,145.0,0.0,0.0,0.0
6379,ARD3,460,398.0,383.0,411.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
6379,CJ,460,331.0,312.0,349.0,0.0,0.0,0.0,164.0,146.0,184.0,0.0,0.0,0.0
6379,CJ2,460,398.0,384.0,411.0,0.0,0.0,0.0,124.0,106.0,145.0,0.0,0.0,0.0
6379,CJ3,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,143.04999999999995,0.0,0.0,0.0
6379,FWC,460,397.0,382.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
6379,FWC2,460,398.0,382.0,413.0,0.0,0.0,0.0,124.0,106.0,142.0,0.0,0.0,0.0
6379,FWC3,460,397.0,383.0,412.0,0.0,0.0,0.0,124.0,104.95,144.0,0.0,0.0,0.0
6379,JLB,460,396.0,380.0,410.0,0.0,0.0,0.0,127.0,108.0,146.0,0.0,0.0,0.0
6379,JLB2c,460,398.0,381.0,412.0,0.0,0.0,1.0,124.0,106.0,143.04999999999995,0.0,0.0,0.0
6379,JLB3,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,107.0,143.0,0.0,0.0,0.0
6379,LKB,460,398.0,382.95000000000005,411.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
6379,LKB2,460,398.0,383.95,412.0,1.0,0.0,4.0,124.0,107.0,143.04999999999995,0.0,0.0,1.0
6379,LKB3,460,398.0,382.0,412.0,0.0,0.0,0.0,124.0,105.0,144.0,0.0,0.0,0.0
6379,Tbon2,460,398.0,382.95000000000005,412.0,0.0,0.0,2.0,125.0,105.95,143.0,0.0,0.0,1.0
6379,Tbon3,460,398.0,382.0,411.0,0.0,0.0,0.049999999999954525,125.0,107.0,144.04999999999995,0.0,0.0,0.0
6387,ARD2c,460,397.0,383.0,411.0,0.0,0.0,0.0,125.0,105.0,143.04999999999995,0.0,0.0,0.0
6387,ARD3,460,398.0,383.0,413.0,0.0,0.0,1.0,124.0,106.0,144.04999999999995,0.0,0.0,0.0
6387,CJ,460,331.0,312.0,351.0,0.0,0.0,0.0,164.0,144.0,184.0,0.0,0.0,0.0
6387,CJ2,460,398.0,384.0,411.0,0.0,0.0,1.0,125.0,105.95,143.0,0.0,0.0,0.0
6387,CJ3,460,398.0,383.95,412.0,0.0,0.0,0.0,124.0,105.0,143.0,0.0,0.0,0.0
6387,FWC,460,398.0,384.0,411.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
6387,FWC2,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,107.0,144.0,0.0,0.0,0.0
6387,FWC3,460,397.0,383.0,412.0,0.0,0.0,0.0,125.0,107.0,144.0,0.0,0.0,0.0
6387,JLB,460,395.0,380.0,410.0,0.0,0.0,0.0,126.0,107.0,146.0,0.0,0.0,0.0
6387,JLB2c,460,398.0,383.0,412.0,0.0,0.0,2.0499999999999545,124.0,106.0,143.0,0.0,0.0,1.0
6387,JLB3,460,398.0,384.0,412.0,0.0,0.0,1.0,124.0,106.0,143.04999999999995,0.0,0.0,0.0
6387,LKB,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,105.0,143.0,0.0,0.0,0.0
6387,LKB2,460,398.0,382.0,413.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,1.0
6387,LKB3,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0
6387,Tbon2,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,105.95,143.0,0.0,0.0,0.0
6387,Tbon3,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,107.0,143.04999999999995,0.0,0.0,0.0
6388,ARD2c,460,398.0,383.0,412.04999999999995,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0
6388,ARD3,460,398.0,383.0,413.0,0.0,0.0,1.0,125.0,107.0,144.0,0.0,0.0,0.0
6388,CJ,460,331.0,311.0,350.0,0.0,0.0,0.0,164.0,144.95,185.0,0.0,0.0,0.0
6388,CJ2,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,0.0
6388,CJ3,460,398.0,384.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
6388,FWC,460,398.0,383.95,411.04999999999995,1.0,0.0,3.0,125.0,105.0,143.04999999999995,0.0,0.0,1.0
6388,FWC2,460,398.0,384.0,413.0,0.0,0.0,1.0,124.0,107.0,144.0,0.0,0.0,0.0
6388,FWC3,460,398.0,381.95000000000005,412.0,0.0,0.0,2.0,125.0,106.0,143.0,0.0,0.0,1.0
6388,JLB,460,395.0,380.0,410.0,0.0,0.0,0.0,127.0,107.0,149.0,0.0,0.0,0.0
6388,JLB2c,460,398.0,383.0,411.0,0.0,0.0,1.0,125.0,107.0,143.0,0.0,0.0,0.0
6388,JLB3,460,398.0,383.0,413.0,0.0,0.0,0.0,124.0,105.0,143.0,0.0,0.0,0.0
6388,LKB,460,397.0,383.0,412.0,0.0,0.0,1.0,125.0,107.0,143.0,0.0,0.0,0.0
6388,LKB2,460,398.0,383.0,411.0,1.0,0.0,3.0,125.0,106.0,144.0,0.0,0.0,1.0
6388,LKB3,460,397.0,383.0,411.0,0.0,0.0,1.0,125.0,106.0,144.04999999999995,0.0,0.0,0.0
6388,Tbon2,460,398.0,382.0,413.0,0.0,0.0,1.0,124.0,106.0,144.04999999999995,0.0,0.0,1.0
6388,Tbon3,460,397.0,383.0,412.0,0.0,0.0,2.0,124.0,106.0,142.0,0.0,0.0,1.0
7025,ARD2c,460,398.0,383.0,410.04999999999995,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,0.0
7025,ARD3,460,398.0,383.0,411.0,1.0,0.0,4.0,125.0,106.0,143.0,0.0,0.0,1.0
7025,CJ,460,331.0,312.0,349.0,0.0,0.0,0.0,164.0,143.0,184.0,0.0,0.0,0.0
7025,CJ2,460,398.0,382.0,412.0,0.0,0.0,1.0,125.0,106.95,144.04999999999995,0.0,0.0,0.0
7025,CJ3,460,398.0,383.95,411.0,0.0,0.0,2.0,125.0,106.0,143.0,0.0,0.0,1.0
7025,FWC,460,398.0,383.0,411.0,6.0,2.0,11.0,124.0,106.0,144.0,1.0,0.0,3.0
7025,FWC2,460,397.0,383.0,412.0,1.0,0.0,3.0,125.0,104.95,143.0,0.0,0.0,1.0
7025,FWC3,460,397.0,383.0,411.04999999999995,1.0,0.0,3.0,124.0,106.0,143.0,0.0,0.0,1.0
7025,JLB,460,395.0,380.0,409.0,0.0,0.0,0.0,127.0,106.0,144.0,0.0,0.0,0.0
7025,JLB2c,460,398.0,384.0,412.0,5.0,1.0,10.0,124.0,106.95,144.0,0.0,0.0,2.0
7025,JLB3,460,398.0,384.0,412.0,0.0,0.0,1.0,124.0,106.0,144.0,0.0,0.0,1.0
7025,LKB,460,397.0,382.0,412.0,6.0,2.0,11.0,125.0,106.0,143.0,1.0,0.0,3.0
7025,LKB2,460,398.0,383.0,412.0,3.0,0.0,7.0,124.0,107.0,143.0,0.0,0.0,2.0
7025,LKB3,460,398.0,381.95000000000005,412.0,3.0,0.0,7.0,124.0,105.95,144.0,0.0,0.0,2.0
7025,Tbon2,460,398.0,383.0,412.0,0.0,0.0,2.0,124.0,107.0,142.0,0.0,0.0,1.0
7025,Tbon3,460,398.0,382.0,412.0,0.0,0.0,1.0,124.0,104.95,144.0,0.0,0.0,0.0
7146,ARD2c,460,398.0,384.0,412.0,0.0,0.0,2.0,125.0,107.0,144.0,0.0,0.0,1.0
7146,ARD3,460,398.0,383.0,412.0,2.0,0.0,5.0499999999999545,124.0,107.0,143.0,0.0,0.0,2.0
7146,CJ,460,331.0,311.0,350.0,0.0,0.0,1.0,164.0,144.0,183.0,0.0,0.0,1.0
7146,CJ2,460,397.0,385.0,412.0,1.0,0.0,4.0,125.0,107.0,143.0,0.0,0.0,1.0
7146,CJ3,460,397.0,382.0,412.0,0.0,0.0,1.0,125.0,105.0,143.04999999999995,0.0,0.0,0.0
7146,FWC,460,398.0,382.0,411.04999999999995,9.0,3.0,15.049999999999955,124.0,105.95,142.04999999999995,1.0,0.0,4.0
7146,FWC2,460,398.0,384.0,412.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,0.0
7146,FWC3,460,397.0,382.0,411.0,2.0,0.0,5.0,124.0,106.0,143.0,0.0,0.0,2.0
7146,JLB,460,395.0,381.0,409.0,0.0,0.0,0.0,127.0,109.0,145.0,0.0,0.0,0.0
7146,JLB2c,460,398.0,384.0,412.0,7.0,3.0,13.0,125.0,108.0,143.0,1.0,0.0,3.0
7146,JLB3,460,398.0,384.0,411.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
7146,LKB,460,398.0,382.95000000000005,412.0,4.0,1.0,9.0,124.0,107.0,143.0,0.0,0.0,3.0
7146,LKB2,460,398.0,382.0,412.0,5.0,1.0,10.0,124.0,105.95,144.0,1.0,0.0,3.0
7146,LKB3,460,398.0,383.95,411.0,3.0,0.0,6.0,124.0,107.0,143.0,0.0,0.0,2.0
7146,Tbon2,460,398.0,383.0,412.0,1.0,0.0,3.0,124.0,105.0,144.04999999999995,0.0,0.0,1.0
7146,Tbon3,460,398.0,383.0,411.0,1.0,0.0,4.0,125.0,106.0,143.04999999999995,0.0,0.0,1.0
3272,ARD2c,460,398.0,382.0,411.0,0.0,0.0,1.0,125.0,105.95,144.0,0.0,0.0,0.0
3272,ARD3,460,397.0,382.95000000000005,412.0,5.0,1.0,10.0,124.0,106.0,144.0,1.0,0.0,3.0
3272,CJ,460,331.0,312.0,349.0,0.0,0.0,0.0,165.0,144.95,183.04999999999995,0.0,0.0,0.0
3272,CJ2,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,107.0,143.0,0.0,0.0,0.0
3272,CJ3,460,398.0,382.0,411.04999999999995,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0
3272,FWC,460,398.0,384.0,411.0,5.0,1.0,9.0,125.0,107.0,142.0,0.0,0.0,2.0499999999999545
3272,FWC2,460,398.0,384.0,413.0,2.0,0.0,5.0,124.0,105.0,143.0,0.0,0.0,1.0
3272,FWC3,460,397.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,143.0,0.0,0.0,0.0
3272,JLB,460,395.0,380.0,410.0,5.0,1.0,11.0,127.0,108.0,146.0,1.0,0.0,3.0
3272,JLB2c,460,398.0,382.0,412.0,12.0,6.0,19.0,124.0,105.0,143.0,1.0,0.0,5.0
3272,JLB3,460,398.0,383.0,412.04999999999995,5.0,1.0,10.0,124.0,106.0,142.04999999999995,0.0,0.0,3.0
3272,LKB,460,398.0,383.0,412.04999999999995,0.0,0.0,0.0,125.0,106.95,144.0,0.0,0.0,0.0
3272,LKB2,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,141.04999999999995,0.0,0.0,0.0
3272,LKB3,460,398.0,383.0,412.0,2.0,0.0,5.0,124.0,105.0,143.04999999999995,0.0,0.0,2.0
3272,Tbon2,460,399.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0
3272,Tbon3,460,398.0,383.0,411.0,0.0,0.0,1.0,125.0,106.0,144.0,0.0,0.0,1.0
5602,ARD2c,460,398.0,384.0,411.0,0.0,0.0,0.0,124.0,105.0,143.0,0.0,0.0,0.0
5602,ARD3,460,398.0,383.0,411.04999999999995,0.0,0.0,0.0,124.0,107.0,144.0,0.0,0.0,0.0
5602,CJ,460,331.0,311.0,349.0,0.0,0.0,1.0,164.0,145.0,185.0,0.0,0.0,1.0
5602,CJ2,460,398.0,383.0,412.0,1.0,0.0,3.0,124.0,107.0,142.04999999999995,0.0,0.0,1.0
5602,CJ3,460,397.0,382.0,412.0,0.0,0.0,2.0,125.0,107.0,142.04999999999995,0.0,0.0,1.0
5602,FWC,460,398.0,383.0,412.0,1.0,0.0,4.0,124.0,106.0,143.0,0.0,0.0,1.0
5602,FWC2,460,398.0,383.0,411.0,0.0,0.0,1.0,124.0,104.0,144.0,0.0,0.0,0.0
5602,FWC3,460,398.0,382.95000000000005,412.04999999999995,0.0,0.0,1.0,125.0,106.0,143.0,0.0,0.0,0.0
5602,JLB,460,395.0,381.0,409.0,2.0,0.0,6.0,128.0,107.0,146.0,0.0,0.0,2.0
5602,JLB2c,460,398.0,383.0,412.0,6.0,2.0,11.0,124.0,106.0,143.0,1.0,0.0,3.0
5602,JLB3,460,398.0,383.0,412.0,23.0,14.0,33.0,125.0,105.0,144.0,3.0,0.0,7.0499999999999545
5602,LKB,460,397.0,383.95,412.0,0.0,0.0,0.0,124.0,105.0,141.04999999999995,0.0,0.0,0.0
5602,LKB2,460,397.0,384.0,411.0,0.0,0.0,0.0,125.0,106.0,143.0,0.0,0.0,0.0
5602,LKB3,460,398.0,384.0,412.0,0.0,0.0,1.0,124.0,106.0,142.0,0.0,0.0,0.0
5602,Tbon2,460,398.0,382.0,412.0,0.0,0.0,2.0,125.0,106.0,143.0,0.0,0.0,1.0
5602,Tbon3,460,398.0,383.0,413.0,0.0,0.0,2.0,124.0,106.95,142.04999999999995,0.0,0.0,1.0
5507,ARD2c,460,398.0,385.0,411.04999999999995,0.0,0.0,0.049999999999954525,124.0,105.0,143.0,0.0,0.0,0.0
5507,ARD3,460,398.0,382.95000000000005,413.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0
5507,CJ,460,332.0,312.0,350.0,0.0,0.0,2.0,164.0,144.0,185.0,0.0,0.0,1.0
5507,CJ2,460,397.0,382.0,412.0,2.0,0.0,5.0,125.0,106.0,143.04999999999995,0.0,0.0,2.0
5507,CJ3,460,397.0,383.0,411.0,1.0,0.0,4.0,125.0,106.0,142.0,0.0,0.0,1.0
5507,FWC,460,398.0,384.0,411.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,1.0
5507,FWC2,460,398.0,381.95000000000005,412.0,1.0,0.0,3.0,125.0,106.0,144.0,0.0,0.0,1.0
5507,FWC3,460,398.0,384.0,412.0,1.0,0.0,3.0,125.0,105.95,144.04999999999995,0.0,0.0,1.0
5507,JLB,460,395.0,381.0,409.04999999999995,0.0,0.0,0.0,127.0,109.0,148.0,0.0,0.0,0.0
5507,JLB2c,460,398.0,384.0,411.0,0.0,0.0,2.0,124.0,107.0,144.0,0.0,0.0,1.0
5507,JLB3,460,398.0,382.0,412.0,0.0,0.0,2.0,124.0,106.0,143.0,0.0,0.0,1.0
5507,LKB,460,398.0,383.0,411.0,0.0,0.0,0.0,125.0,106.95,143.04999999999995,0.0,0.0,0.0
