ID,Site,cell_counts_per_ml,rel_abund,num_wells_inoculated,num_isolates,cells_per_well,num_inoculated_wells,positive_well_med,positive_well_95pc_low,positive_well_95pc_high,taxon_positive_med,taxon_positive_95pc_low,taxon_positive_95pc_high,pure_well_med,pure_well_95pc_low,pure_well_95pc_high,taxon_pure_med,taxon_pure_95pc_low,taxon_pure_95pc_high,within_estimates,deviance,p_value
2843,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2843,Tbon3,18200000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
5073,ARD2c,1640000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5073,ARD3,9520000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
5073,CJ,8920000.0,0.018324389,460,0,1.27,460,331.0,311.0,349.0,10.0,5.0,17.0,164.0,144.0,184.0,3.0,0.0,7.0,yes,,
5073,CJ2,7730000.0,0.005844249,460,0,2.0,460,398.0,383.0,412.0,5.0,1.0,10.0,124.0,106.0,143.0,1.0,0.0,3.0,yes,,
5073,CJ3,2720000.0,0.015563213000000001,460,6,2.0,460,398.0,383.0,412.0,14.0,7.0,22.0,125.0,106.0,144.0,2.0,0.0,5.0,no,1.0,0.0157015701570157
5073,FWC,6303128.794,0.000209952,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,1.0,yes,,
5073,FWC2,610000.0,0.022524099,460,1,2.0,460,398.0,383.0,412.0,20.0,12.0,29.0,125.0,106.0,143.0,3.0,0.0,6.0,yes,,
5073,FWC3,25500000.0,0.00676575,460,3,2.0,460,398.0,384.0,412.0,6.0,2.0,11.0,124.0,106.0,144.0,1.0,0.0,3.0,yes,,
